SKU,"Attribute Set Name","Acne Treatment Benefits - Quiz","Anti Aging Treatments - Quiz","Cleanser Benefits - Quiz","Discoloration Benefits - Quiz","Exfoliator Benefits - Quiz","Eye Cream Benefits - Quiz",Ingredients,"Moisturizer Benefits - Quiz","Moisturizer Fragrance - Quiz","Serum Benefits - Quiz",Size,"Skin Concern","SPF Benefits - Quiz"
10146,"Kate Somerville",,,,,,,"ExfoliKate Intensive Exfoliating Treatment:</p>
Water, Pectin, Dehydroxanthan Gum, Carica Papaya Fruit, Chlorophyllin-Copper Complex, Beta-Carotene, Phenoxyethanol, Sorbic Acid, Glyceryl Stearate, PEG-100 Stearate, Cetearyl Alcohol, Ceteareth-20, Glycine Soja (Soybean) Oil, Salicylic Acid, Tocopheryl Acetate, Retinyl Palmitate, Cetyl Alcohol, Bromelain, Papain, Lactic Acid, Honey, Aloe Barbadensis Leaf Juice, Acetic Acid, Lactobacillus/Cucurbita Pepo Fruit Ferment Extract, Cinnamaldehyde, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Lavandula Angustifolia (Lavender) Oil, Geranium Maculatum Oil, Aniba Rosaeodora (Rosewood) Wood Oil, Pogostemon Cablin Oil, Cinnamomum Cassia Leaf Oil, Citrus Aurantium Dulcis (Orange) Oil, Potassium Sorbate, SD Alcohol 40B (Ethanol)</p>

Somerville360 Tanning Towelettes:</p>
Water (Aqua), Propanediol, Dihydroxyacetone, Butylene Glycol, Pentylene Glycol, Tocopheryl Acetate, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Cucumis Sativus (Cucumber) Fruit Extract, Ascorbic Acid, Phenoxyethanol, Benzyl Alcohol, Potassium Sorbate, Polysorbate 20, PEG-40 Castor Oil, Sodium Metabisulfite, Fragrance (Parfum), Tocopherol, Citric Acid, Citral, Coumarin, d-Limonene, Linalool",,No,,Kit,"All Skin Types",
10150,"Kate Somerville",,,,,,,"<p>Gentle Daily Wash: Water/Aqua/Eau, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, PEG/PPG-8/3 Diisostearate, Glycerin, Acrylates Copolymer, Silicone Quaternium-8, Saponins, Butylene Glycol, Chlorphenesin, Sodium Hydroxide, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Lavandula Angustifolia (Lavender) Oil, Disodium EDTA, Potassium Sorbate, Sodium Benzoate, Salvia Officinalis (Sage) Oil, Zinc PCA, Citric Acid, Limonene, Linalool.<p>

<p>Clinic-to-Go Resurfacing Peel Pads: Water/Aqua/Eau, Lactic Acid, Glycerin, Hamamelis Virginiana (Witch Hazel) Extract, Myrtus Communis Extract, Allium Cepa (Onion) Bulb Extract, Salvia Officinalis (Sage) Leaf Extract, Ascorbic Acid, Niacinamide, Polysorbate 80, Phenol, Usnic Acid,Sulfur, Disodium EDTA,Sodium Hydroxide, Parfum/Fragrance, Citral, Citronellol, Coumarin, Geraniol, Limonene, Linalool<p>                                         

<p>Sunburn Alert: This product contains an alpha hydroxy acid (AHA) that may increase your skin's sensitivity to the sun and particularly the possibility of sunburn. Use a sunscreen, wear protective clothing, and limit sun exposure while using this product and for a week afterwards.<p>
                                                                                                                                  
<p>Nourish Daily Moisturizer: Water/Aqua/Eau, Cetyl Lactate, Ethylhexyl Palmitate, Glycerin, Glyceryl Stearate, PEG-100 Stearate, Butylene Glycol, Triethanolamine, Chlorphenesin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tetrahexyldecyl Ascorbate, Camellia Sinensis Leaf Extract, Carbomer, Citrus Aurantium Dulcis (Orange) Peel Oil, Lavandula Angustifolia (Lavender) Extract, Potassium Sorbate, Sodium Benzoate, Disodium EDTA, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Polysorbate 20, Retinyl Palmitate, Limonene",,No,,Kit,"All Skin Types",
10140,"Kate Somerville",,,,,,,"Water/Aqua/Eau, Dihydroxyacetone, Cetyl Ethylhexanoate, Dimethicone, PEG-100 Stearate, Mica, Glyceryl Stearate, Polyacrylate-13, Glycerin, Polyisobutene, Sodium Metabisulfite, Citric Acid, Magnesium Stearate, Polysorbate 20, Palmitoyl Tripeptide-5, Potassium Sorbate, Ethylhexylglycerin, Phenoxyethanol, Fragrance (Parfum), Citronellol, Geraniol, Hexyl Cinnamal, Limonene, Linalool	        ",,No,,"12 pack","All Skin Types",
16274,"Kate Somerville",,,,,,,"Propylene Glycol,PEG-8,Aluminum Starch Octenylsuccinate,Polyethylene,Polyacrylamide, C13-14 Isoparaffin, Laureth-7,Oxidized Polyethylene,Lactic Acid,Glycolic Acid,Carica Papaya (Papaya) Fruit Extract,Papain, Lactobacillus/Pumpkin Fruit Ferment Filtrate,Caffeine,Aloe Barbadensis Leaf Juice,Ascorbyl Palmitate,Tocopheryl Acetate,Lavandula Angustifolia (Lavender) Oil,Citrus Aurantium Bergamia (Bergamot) Fruit Oil,Sorbic Acid,Phenoxyethanol,Limonene, Linalool",,No,,"5 Fl. Oz.","All Skin Types",
10139,"Kate Somerville Serums",,,,,,,"Water/Aqua/Eau, Plumeria Acutifolia Flower Extract, Glycerin, Propanediol, Polyacrylate-13, Polyisobutene, Algae Extract, Carrageenan, Polysorbate 20, Hydrolyzed Soy Protein, Soy Amino Acids, Yeast Extract/Faex/Extrait de levure, Glutamine, Glutamic Acid, Hyaluronic Acid, Hydrolyzed Chondrus Crispus Extract, Hydroxypropyl Cyclodextrin, Sodium Hyaluronate, Palmitoyl Tripeptide-38, Dextran, Caprooyl Tetrapeptide-3, Citric Acid, Ethylhexylglycerin, Phenoxyethanol",,No,"acne problem skin, antioxidant defense, combination skin, firms the appearance of skin, improves smoothness, oil free, oily skin, reduces expression lines, reduces fine lines and wrinkles","1 Fl. Oz.","Anti-Aging, Oily",
16103,"Kate Somerville",,,,,,,,,No,,N/A,,
39014,"Kate Somerville",,,,,,,,,No,,"0.07 Fl. Oz.","Anti-Aging, Dry",
10155,"Kate Somerville",,,,,,,"<p>Deep Tissue Repair: Water/Aqua/Eau, Stearic Acid, Cetearyl Alcohol, Ceteareth-20, Glycerin, Isopropyl Myristate, Isocetyl Stearoyl Stearate, Dimethicone, Cyclopentasiloxane, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Orbignya Oleifera Seed Oil, Cannabis Sativa Seed Oil, Squalane, Cholesterol, Urea, Sodium PCA, Cetearyl Alcohol, Macadamia Ternifolia Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Silk Powder, Tribehenin, Triethanolamine, Xanthan Gum, Butylene Glycol, Tocopheryl Acetate, Allantoin, Trehalose, Citrus Grandis (Grapefruit) Peel Oil, Ascorbyl Palmitate, Ceramide 2, PEG-10 Rapeseed Sterol, Triacetin, Copper PCA, Polyquaternium-51, Sodium Hyaluronate, Palmitoyl Oligopeptide, Disodium EDTA, Citric Acid, Sodium Benzoate, Potassium Sorbate, Chlorphenesin, Fragrance (Parfum), Hexyl Cinnamal, Butylphenyl Methyl Propional, Limonene</p>

<p>ExfoliKate Intensive Exfoliating Treatment: Water/Aqua/Eau, Lactic Acid, Polyethylene, Glycine Soja (Soybean) Oil, Cetearyl Alcohol, Pectin, Carica Papaya (Papaya) Fruit, Lactobacillus Pumpkin Ferment Extract, Ceteareth-20, Cetyl Alcohol, Glyceryl Stearate, Dehydroxanthan Gum, PEG-100 Stearate, Salicylic Acid, SD Alcohol 40-B, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Sorbic Acid, Cinnamomum Cassia Leaf Oil, Honey/Mel/Miel,  Acetic Acid, Lavandula Angustifolia (Lavender) Oil, Potassium Sorbate, Tocopheryl Acetate, Retinyl Palmitate, Bromelain, Papain, Aloe Barbadensis Leaf Juice, Phenoxyethanol, Geranium Maculatum Oil, Aniba Rosaeodora (Rosewood) Wood Oil, Pogostemon Cablin Oil, Citrus Aurantium Dulcis (Orange) Oil, Linalool, Limonene, Cinnamal, Beta-Carotene (CI 75130), Chlorophyllin-Copper Complex (CI 75810)</p>",,No,,Kit,Anti-Aging,
10156,"Kate Somerville",,,,,,,"<p>Detox Daily Cleanser: Water/Aqua/Eau, Sodium Laureth Sulfate, Acrylates Copolymer, Sodium Hydroxide, Cocamidopropyl Betaine, Glycerin, Polysorbate 20, Phytic Acid, Salicylic Acid, Sodium Citrate, Butylene Glycol, Citrus Reticulata (Tangerine) Peel Oil, Sodium PCA, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Cyanocobalamin, Urea, Panthenol, Glycolic Acid, Lactic Acid, Allantoin, Aloe Barbadensis Leaf Juice Powder, Sodium Riboflavin Phosphate, Citric Acid, Disodium EDTA, Potassium Sorbate, Sodium Benzoate, Chlorphenesin, Limonene

<p>Anti Bac Clearing Lotion: Active Ingredient: Benzoyl Peroxide 5.0% Inactive Ingredients: Water/Aqua/Eau, PPG-2 Myristyl Ether Propionate, Argania Spinosa Kernel Extract, PEG-40 Sterate, Serenoa Serrulata Fruit Extract, Sesamum Indicum (Sesame) Seed Extract, Alcohol Denat., Sorbitan Stearate, Hydrogenated Methyl Abeitate, Methyl Methacrylate Crosspolymer, Carbomer, Glyceryl Stearate, Cetyl Alcohol, Tetrasodium EDTA, Hydrogenated Lecithin, Cholesterol, Ceramide NS, Ceramide NP, Oleic Acid, Palmitic Acid, Sodium Ascorbate, Sodium Hydroxide, EDTA, Ethyhexylglycerin, Phenoxyethanol	",,No,,Kit,"Acne, Anti-Aging & Acne",
10154,"Kate Somerville",,,,,,,"<p>Daily Discoloration Perfector: Water/Aqua/Eau, Sucrose Polysoyate, Caprylic/Capric Triglyceride, Squalane, Isopropyl Isostearate, Vaccinium Myrtillus Fruit/Leaf Extract, Arachidyl Alcohol, Alpha-Arbutin, Butylene Glycol, Dimethicone, Cetearyl Alcohol, Saccharum Officinarum (Sugar Cane) Extract, Behenyl Alcohol, Polyacrylate-13, Hexyl Resorcinol, Retinol, Diacetyl Boldine, Panthenol, Acer Saccharum (Sugar Maple) Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Medica Limonum (Lemon) Fruit Extract, Arachidyl Glucoside, Polyisobutene, Polysorbate 20, Carbomer, Steareth-10, Steareth-20, Aminomethyl Propanol, Disodium EDTA, Phenoxyethanol, Ethylhexylglycerin, Potassium Sorbate

<p>Clinic-to-Go Resurfacing Peel Pads: Water/Aqua/Eau, Lactic Acid, Glycerin, Hamamelis Virginiana (Witch Hazel) Bark.Leaf/Twig Extract, Myrtus Communis Extract, Allium Cepa (Onion) Bulb Extract, Salvia Officinalis (Sage) Leaf Extract, Ascorbic Acid, Niacinamide, Polysorbate 80, Usnic Acid, Sulfur, Disodium EDTA, Sodium Hydroxide, Fragrance/Parfum, Potassium Sorbate, Citronellol, Geraniol, Limonene, Linalool

<p>Sunburn Alert: This product contains an alpha hydroxy acid (AHA) that may increase your skin's sensitivity to the sun and particularly the possibility of sunburn. Use a sunscreen, wear protective clothing, and limit sun exposure while using this product and for a week afterwards.",,No,,Kit,"Anti-Aging, Discoloration",
16110,"Kate Somerville",,,,,,,,,No,,"0.5 Fl. Oz.",,
10157,"Kate Somerville",,,,,,,"<p>Gentle Daily Wash: Water/Aqua/Eau, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Acrylates Copolymer, PEG/PPG-8/3 Diisostearate, Glycerin, Sodium Hydroxide, Silicone Quaternium-8, Quillaja Saponaria Bark Extract, Butylene Glycol, Lavandula Angustifolia (Lavender) Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Disodium EDTA, Salvia Officinalis (Sage) Oil, Zinc PCA, Citric Acid, Chlorphenesin, Potassium Sorbate, Sodium Benzoate, Linalool, Limonene</p>

<p>Quench Hydrating Face Serum: Cyclopentasiloxane, Dimethicone, Dimethiconol, Ethylhexyl Stearate, Cyclomethicone, Phenyl Trimethicone, Ethylhexyl Cocoate, Caprylic/Capric Triglyceride, Water/Aqua/Eau, Retinol, Sodium Ascorbate, Tocopherol, Lecithin, Glycolipids, Sodium Hyaluronate, Caprylyl Glycol</p>
                                                                                                                                  
<p>Nourish Daily Moisturizer: Water/Aqua/Eau, Cetyl Lactate, Ethylhexyl Palmitate, Glyceryl Stearate, PEG-100 Stearate, Glycerin, Lavendula (Lavender) Angustifolia Extract, Camellia Sinensis Leaf Extract, Butylene Glycol, Triethanolamine, Tetrahexyldecyl Ascorbate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Citrus Aurantium Dulcis (Orange) Peel Oil, Zingiber Officinale (Ginger) Extract, Disodium EDTA, Carbomer, Polysorbate 20, Retinyl Palmitate, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Tocopherol, Chlorphenesin, Sodium Benzoate, Potassium Sorbate, Limonene, Linalool</p>

<p>ExfoliKate® Intensive Exfoliating Treatment: Water/Aqua/Eau, Lactic Acid, Polyethylene, Glycine Soja (Soybean) Oil, Cetearyl Alcohol, Pectin, Carica Papaya (Papaya) Fruit, Lactobacillus Pumpkin Ferment Extract, Ceteareth-20, Cetyl Alcohol, Glyceryl Stearate, Dehydroxanthan Gum, PEG-100 Stearate, Salicylic Acid, SD Alcohol 40-B, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Sorbic Acid, Cinnamomum Cassia Leaf Oil, Honey/Mel/Miel,  Acetic Acid, Lavandula Angustifolia (Lavender) Oil, Potassium Sorbate, Tocopheryl Acetate, Retinyl Palmitate, Bromelain, Papain, Aloe Barbadensis Leaf Juice, Phenoxyethanol, Geranium Maculatum Oil, Aniba Rosaeodora (Rosewood) Wood Oil, Pogostemon Cablin Oil, Citrus Aurantium Dulcis (Orange) Oil, Linalool, Limonene, Cinnamal, Beta-Carotene (CI 75130), Chlorophyllin-Copper Complex (CI 75810)</p>
",,No,,Kit,Anti-Aging,
10143_OLDDONOTUSE,"Kate Somerville Anti Aging Treatments",,"antioxidant defense, combination skin, dry skin, evens skin tone, firmness, hydration, oily skin, reduces expression lines, reduces lines and wrinkles, sensitive skin, smoothness, very dry skin",,,,,"Water/Aqua/Eau, Perfluorohexane, A 70*, Perfluoroperhydrophenanthrene, Dimethicone, Propanediol, Neopentyl Glycol Diheptanoate, Perfluorodecalin, Tropaeolum Majus Flower/Leaf/Stem Extract, Isododecane, Cyclopentasiloxane, Glyceryl Stearate, Cetearyl Alcohol, Stearic Acid, Sodium Lauroyl Glutamate, Cyclohexasiloxane, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Hydrolyzed Hyaluronic Acid, Phospholipids, Retinyl Palmitate, Tocopheryl Acetate, Ascorbyl Palmitate, Sodium Hydroxide, Ehylhexylglycerin, Phenoxyethanol, Lavandula Angustifolia (Lavender) Oil

</p>*Propellant is an Isobutane-Propane blend that evaporates when product is expelled from container, and dissipates prior to contact with skin.
",,No,,"2.5 Net Wt. Oz.",Anti-Aging,
10152,"Kate Somerville",,,,,,,"<p>Somerville360 Face Self Tanning Pads: Water/Aqua/Eau, Dihydroxyacetone, Cetyl Ethylhexanoate, Dimethicone, PEG-100 Stearate, Mica, Glyceryl Stearate, Polyacrylate-13, Glycerin, Polyisobutene, Sodium Metabisulfite, Citric Acid, Magnesium Stearate, Polysorbate 20, Palmitoyl Tripeptide-5, Potassium Sorbate, Ethylhexylglycerin, Phenoxyethanol, Fragrance (Parfum), Citronellol, Geraniol, Hexyl Cinnamal, Limonene, Linalool</p>

<p>Somerville360 Body Tanning Towelettes:  Water/Aqua/Eau, Propanediol, Dihydroxyacetone, Butylene Glycol, Pentylene Glycol, Polysorbate-20, PEG-40 Castor Oil, Sodium Metabisulfite, Tocopherol, Tocopheryl Acetate, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Cucumis Sativus (Cucumber) Fruit Extract, Ascorbic Acid, Citric Acid, Benzyl Alcohol, Potassium Sorbate, Phenoxyethanol, Fragrance (Parfum), Citral, Coumarin, Geraniol, Limonene, Linalool</p>",,No,,Kit,"All Skin Types",
16049,"Kate Somerville",,,,,,,,,No,,"7.5 mL","Anti-Aging, Dry",
16059,"Kate Somerville",,,,,,,,,No,,"7.5 mL","Anti-Aging, Oily",
16063,"Kate Somerville",,,,,,,,,No,,No,"All Skin Types, Anti-Aging",
35098,"Kate Somerville",,,,,,,,,No,,N/A,"Anti-Aging, Oily",
124,"Kate Somerville",,,,,,,,,No,,No,"All Skin Types, Anti-Aging",
10149,"Kate Somerville Protection",,,,,,,"<p>Active ingredients: Octinoxate, 7.5%, Avobenzone, 3.0%, Oxybenzone, 4.0%
<br>Inactive ingredients: Water/Aqua/Eau, Squalane, Glycerin, Dimethicone, Neopentyl Glycol Diheptanoate, Adipic Acid/Diglycol Crosspolymer, Stearyl Alcohol, Cetyl Alcohol, Propylene Glycol Dibenzoate, Caprylyl Glycol, Butylene Glycol, Glyceryl Stearate, Cyclopentasiloxane, Steareth-21, PEG-100 Stearate, Diethylhexyl Syringylidene Malonate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium PCA, Urea, Cyclotetrasiloxane, Hydrolyzed Corn Starch, Beta Vulgaris (Beet) Root Extract/Extrait de racine de betterave, Caprylhydroxamic Acid, Dimethiconol, Trehalose, Silica, Hydroxypropyltrimonium Maltodextrin Crosspolymer, Ethylhexyl Cocoate, Lentinus Edodes Extract, Caprylic/Capric Triglyceride, Carbomer, Polysorbate 20, Cucumis Melo Fruit Extract, Phenyl Trimethicone, Polyquaternium-51, Sodium Hyaluronate, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Lecithin, Glycolipids, Sodium Hydroxide, Mica, Fragrance (Parfum), Citronellol, Geraniol, Hexyl Cinnamal, Limonene, Linalool, Titanium Dioxide (CI 77891)</p>
","improves elasticity, improves firmness, improves moisture barrier, improves smoothness, low level SPF, provides luminosity, reduces fine lines and wrinkles, very dry skin",No,,"1.7 Fl. Oz.","Anti-Aging, Dry","chemical sunscreen, dry skin, low spf, very dry skin"
10127,"Kate Somerville Moisturizers",,,,,,,"Water/Aqua/Eau, Diisopropyl Dimer Dilinoleate, Ethylhexyl Olivate, Sucrose Polysoyate, Glyceryl Betaine/Polyacrylic Acid Esters, Butylene Glycol, Glycerin, Betaine, Olea Europaea (Olive) Fruit Unsaponifiables, Glyceryl Stearate, Glycerin, PEG-100 Stearate, Dimethicone, Dipalmitoyl Hydroxyproline, Maltodextrin, Rubus Fruticosus (Blackberry) Leaf Extract, Glycine Soja (Soybean) Seed Extract, Cetearyl Alcohol, Panthenol, Mica, Silica, Sucrose Palmitate, Citrus Grandis (Grapefruit) Peel Oil, Citrus Aurantium Dulcis (Orange) Oil, Citrus Aurantifolia (Lime) Peel Oil, Citrus Aurantium Bergamia (Bergamot) Peel Oil, Zingiber Officinale (Ginger) Root Oil, Mentha Piperita (Peppermint) Oil, Carbomer, Aminomethyl Propanol, Sigesbeckia Orientalis Extract, Ceteareth-20, Polyacrylate-13, Polyisobutene, Polysorbate 20, Caprylic/Capric Triglyceride, Rabdosia Rubescens Extract, Glyceryl Linoleate, Commiphora Mukul Resin Extract, Sodium Hyaluronate, Palmitoyl Tripeptide-5, Ceramide 2, Tocopherol, Disodium EDTA, Ethylhexylglycerin, Phenoxyethanol, Potassium Sorbate, Limonene, Linalool, Bismuth Oxychloride (CI 77163)","improves moisture barrier, improves smoothness, reduces fine lines and wrinkles, reduces the appearance of discoloration, very dry skin",No,,"1.7 Fl. Oz.",Anti-Aging,
10148,"Kate Somerville Cleansers",,,,,,,"Water/Aqua/Eau, Caprylic/Capric Triglyceride, Cocos Nucifera (Coconut) Oil, Macadamia Ternifolia Seed Oil, Glycerin, Propanediol, Betaine, Polyglyceryl-3 Methylglucose Distearate, Xylitylglucoside, Anhydroxylitol, Glycine Soja (Soybean) Seed Extract, Glyceryl Stearate, Cetearyl Alcohol, Stearic Acid, Sodium Lauroyl Glutamate, Xylitol, Xanthan Gum, Aleurites Moluccana Seed Oil, Borago Officinalis Seed Oil, Ceramide 2, Citrus Aurantium Dulcis (Orange) Flower Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Citrus Grandis (Grapefruit) Peel Oil, Citrus Aurantium Dulcis (Orange) Oil, Citrus Aurantifolia (Lime) Peel Oil, Citrus Aurantium Bergamia (Bergamot) Peel Oil, Zingiber Officinale (Ginger) Root Oil, Mentha Piperita (Peppermint) Oil, Disodium EDTA, Ethylhexylglycerin, Phenoxyethanol, Limonene, Citral",,No,,"5 Fl. Oz.","Anti-Aging, Dry",
10129,"Kate Somerville Eye Creams",,,,,,"reduces discoloration, reduces expression lines, reduces fine lines and wrinkles, very dry skin","Water/Aqua/Eau, Cyclopentasiloxane, Glycerin, Glyceryl Betaine/Polyacrylic Acid Esters, Butylene Glycol, Dimethicone, Glycine Soja (Soybean) Seed Extract, Betaine, Polysilicone-11, Polyacrylate-13, Caffeine, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Dipalmitoyl Hydroxyproline, Palmitoyl Tripeptide-5, Ceramide 2, Commiphora Mukul Resin Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Tocopherol, Sodium Hyaluronate, Siloxanetriol Alginate, Sucrose Palmitate, Maltodextrin, Caprylic/Capric Triglyceride, Glyceryl Linoleate, Polyisobutene, Polysorbate 20, Decyl Glucoside, Methyl Methacrylate Crosspolymer, Ethylene/Acrylic Acid Copolymer, Carbomer, Disodium EDTA, Caprylhydroxamic Acid, Caprylyl Glycol, Mica, Tin Oxide, Titanium Dioxide (CI 77891)",,No,,"0.67 Fl. Oz.",Anti-Aging,
10166,"Kate Somerville",,,,,,,"<p>Quench Oil Free Hydrating Face Serum: Water/Aqua/Eau, Plumeria Acutifolia Flower Extract, Glycerin, Propanediol, Polyacrylate-13, Polyisobutene, Algae Extract, Carrageenan, Polysorbate 20, Hydrolyzed Soy Protein, Soy Amino Acids, Yeast Extract/Faex/Extrait de levure, Glutamine, Glutamic Acid, Hyaluronic Acid, Hydrolyzed Chondrus Crispus Extract, Hydroxypropyl Cyclodextrin, Sodium Hyaluronate, Palmitoyl Tripeptide-38, Dextran, Caprooyl Tetrapeptide-3, Citric Acid, Ethylhexylglycerin, Phenoxyethanol

<p>Oil Free Moisturizer: Water/Aqua/Eau, Isocetyl Stearate, Pentaerythrityl Tetracaprylate/Tetracaprate, C12-15 Alkyl Benzoate, Polyamide-5, Xylitylglucoside, Anhydroxylitol, Xylitol, Dipalmitoyl Hydroxyproline, PEG/PPG-18/18 Dimethicone, Behenyl Alcohol, Pullulan, Cetearyl Ethylhexanoate, Sodium Polyacrylate, Dimethicone, Cyclopentasiloxane, Butylene Glycol, Trideceth-6, Algae Extract, Triethanolamine, Ahnfeltia Concinna Extract, Ethylhexylglycerin, Phenoxyethanol",,No,,Kit,"Acne, Oily",
16116,"Kate Somerville",,,,,,,,,No,,No,,
39015,"Kate Somerville",,,,,,,,,No,,N/A,"All Skin Types",
10116_Somerville360B,"Kate Somerville",,,,,,,"Water/Aqua/Eau, Propanediol, Dihydroxyacetone, Butylene Glycol, Pentylene Glycol, Polysorbate-20, PEG-40 Castor Oil, Sodium Metabisulfite, Tocopherol, Tocopherol Acetate, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Cucumis Sativus (Cucumber) Fruit Extract, Ascorbic Acid, Citric Acid, Benzyl Alcohol, Potassium Sorbate, Phenoxyethanol, Fragrance (Parfum), Citral, Coumarin, Geraniol, Limonene, Linalool      ",,No,,No,"All Skin Types",
10169,"Kate Somerville",,,,,,,"Water/Aqua/Eau, Propanediol, Dihydroxyacetone, Butylene Glycol, Pentylene Glycol, Polysorbate-20, PEG-40 Castor Oil, Sodium Metabisulfite, Tocopherol, Tocopheryl Acetate, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Cucumis Sativus (Cucumber) Fruit Extract, Ascorbic Acid, Citric Acid, Benzyl Alcohol, Potassium Sorbate, Phenoxyethanol, Fragrance (Parfum), Citral, Coumarin, Geraniol, Limonene, Linalool      ",,No,,"16 pack","All Skin Types",
10116,"Kate Somerville",,,,,,,"Water/Aqua/Eau, Propanediol, Dihydroxyacetone, Butylene Glycol, Pentylene Glycol, Polysorbate-20, PEG-40 Castor Oil, Sodium Metabisulfite, Tocopherol, Tocopheryl Acetate, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Cucumis Sativus (Cucumber) Fruit Extract, Ascorbic Acid, Citric Acid, Benzyl Alcohol, Potassium Sorbate, Phenoxyethanol, Fragrance (Parfum), Citral, Coumarin, Geraniol, Limonene, Linalool ",,No,,"8 pack","All Skin Types",
10119,"Kate Somerville Exfoliators",,,,,,,"Water/Aqua/Eau, Lactic Acid, Polyethylene, Glycine Soja (Soybean) Oil, Cetearyl Alcohol, Pectin, Carica Papaya (Papaya) Fruit, Lactobacillus Pumpkin Ferment Extract, Ceteareth-20, Cetyl Alcohol, Glyceryl Stearate, Dehydroxanthan Gum, PEG-100 Stearate, Salicylic Acid, SD Alcohol 40-B, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Sorbic Acid, Cinnamomum Cassia Leaf Oil, Honey (Mel), Acetic Acid, Lavandula Angustifolia (Lavender) Oil, Potassium Sorbate, Tocopheryl Acetate, Retinyl Palmitate, Bromelain, Papain, Aloe Barbadensis Leaf Juice, Phenoxyethanol, Geranium Maculatum Oil, Aniba Rosaeodora (Rosewood) Wood Oil, Pogostemon Cablin Oil, Citrus Aurantium Dulcis (Orange) Oil, Linalool, Limonene, Cinnamal, Beta-Carotene (CI 75130), Chlorophyllin-Copper Complex (CI 75810)

",,No,,"0.5 Fl. Oz.","All Skin Types, Anti-Aging, Anti-Aging & Acne, Discoloration, Dry, Oily",
16117,"Kate Somerville",,,,,,,,,No,,No,"All Skin Types",
35106,"Kate Somerville",,,,,,,,,No,,No,,
